Hour,Day,Month,Year,PM2.5,Mean,AQI,PM10,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
23,5,7,2018,50.0,74.76666666666667,69.0,81.0,1.1,42.0,82.0,2.0,50.000162506103536,783.375,0.02500001503999997,263704.0,276.1085998535156,60.001667991638186,685.5625
0,6,7,2018,57.0,74.23333333333333,78.0,76.0,1.1,51.0,62.0,2.0,50.000162506103536,783.375,0.0250000147470003,263860.0,276.14479980468747,60.00505999755861,800.625
1,6,7,2018,47.0,73.6,65.0,58.0,0.9,57.0,49.0,2.0,50.000162506103536,783.375,0.0250000147470003,263860.0,276.14479980468747,60.00505999755861,800.625
2,6,7,2018,29.0,72.43333333333334,55.0,59.0,0.7,65.0,35.0,2.0,50.000162506103536,783.375,0.0250000147470003,263860.0,276.14479980468747,60.00505999755861,800.625
3,6,7,2018,31.0,71.06666666666666,64.0,78.0,0.8,88.0,12.0,2.0,50.0,790.1875,0.02500001482900046,263660.0,276.19259979248045,60.00383599090576,856.6124999999997
4,6,7,2018,30.0,69.4,64.0,78.0,0.7,93.0,10.0,2.0,50.0,790.1875,0.02500001482900046,263660.0,276.19259979248045,60.00383599090576,856.6124999999997
5,6,7,2018,28.0,67.53333333333333,59.0,67.0,0.7,71.0,29.0,2.0,50.0,790.1875,0.02500001482900046,263660.0,276.19259979248045,60.00383599090576,856.6124999999997
6,6,7,2018,32.0,65.66666666666667,63.0,75.0,0.8,76.0,19.0,2.0,50.0,795.7468749999999,0.02500001400000044,263496.0,276.1931750640869,60.00433199310303,837.9375
7,6,7,2018,36.0,63.8,67.0,83.0,0.8,51.0,43.0,2.0,50.0,795.7468749999999,0.02500001400000044,263496.0,276.1931750640869,60.00433199310303,837.9375
8,6,7,2018,35.0,61.9,64.0,77.0,0.8,37.0,80.0,2.0,50.0,795.7468749999999,0.02500001400000044,263496.0,276.1931750640869,60.00433199310303,837.9375
9,6,7,2018,32.0,60.33333333333334,57.0,64.0,0.8,32.0,107.0,2.0,50.00030000686645,792.25,0.02500001422400028,263396.0,276.1931750640869,60.00371999359131,787.875
10,6,7,2018,35.0,58.83333333333334,51.0,52.0,0.9,26.0,138.0,2.0,50.00030000686645,792.25,0.02500001422400028,263396.0,276.1931750640869,60.00371999359131,787.875
